"001","002","003","004","005","006","007","008","009","010","011"
"483","20-11-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","45","167","NA"
"483","23-11-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","44","177","NA"
"483","27-11-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","34","142","NA"
"483","30-11-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","44","154","NA"
"483","02-12-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","39","169","NA"
"483","04-12-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","36","139","NA"
"483","07-12-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","34","136","NA"
"483","09-12-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","31","130","NA"
"483","11-12-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","28","134","NA"
"483","14-12-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","29","127","NA"
"483","18-12-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","27","128","NA"
"483","23-12-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","29","136","NA"
"483","30-12-15","Punjab","Gobindgarh","United Rolling Mills, Mandi Gobindgarh","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","34","147","NA"
"484","02-01-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","18","113","NA"
"484","05-01-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","9","20","109","NA"
"484","07-01-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","18","95","NA"
"484","09-01-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","9","19","88","NA"
"484","12-01-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","22","112","NA"
"484","16-01-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","24","126","NA"
"484","28-01-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","26","182","NA"
"484","30-01-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","9","23","104","NA"
"484","04-02-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","23","100","NA"
"484","06-02-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","22","188","NA"
"484","09-02-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","22","160","NA"
"484","11-02-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","23","177","NA"
"484","13-02-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","26","203","NA"
"484","16-02-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","21","111","NA"
"484","18-02-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","19","105","NA"
"484","20-02-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","9","24","90","NA"
"484","23-02-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","26","177","NA"
"484","27-02-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","26","167","NA"
"484","04-03-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","22","145","NA"
"484","09-03-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","26","177","NA"
"484","11-03-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","25","153","NA"
"484","13-03-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","22","136","NA"
"484","16-03-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","17","104","NA"
"484","18-03-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","12","25","146","NA"
"484","20-03-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","27","209","NA"
"484","25-03-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","9","21","106","NA"
"484","27-03-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","22","189","NA"
"484","30-03-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","26","202","NA"
"484","01-04-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","20","125","NA"
"484","06-04-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","9","20","121","NA"
"484","08-04-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","21","105","NA"
"484","13-04-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","17","86","NA"
"484","15-04-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","22","147","NA"
"484","17-04-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","12","27","151","NA"
"484","20-04-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","24","130","NA"
"484","22-04-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","24","134","NA"
"484","24-04-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","25","132","NA"
"484","27-04-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","13","26","210","NA"
"484","29-04-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","19","140","NA"
"484","08-05-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","25","168","NA"
"484","11-05-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","25","122","NA"
"484","13-05-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","23","171","NA"
"484","15-05-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","NA","83","NA"
"484","18-05-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","21","110","NA"
"484","20-05-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","17","83","NA"
"484","25-05-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","27","138","NA"
"484","27-05-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","12","26","199","NA"
"484","29-05-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","13","27","160","NA"
"484","01-06-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","12","28","160","NA"
"484","03-06-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","12","29","128","NA"
"484","05-06-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","13","31","111","NA"
"484","08-06-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","13","31","139","NA"
"484","10-06-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","14","31","184","NA"
"484","12-06-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","15","31","189","NA"
"484","15-06-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","12","25","114","NA"
"484","17-06-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","12","26","113","NA"
"484","22-06-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","13","25","148","NA"
"484","24-06-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","13","25","132","NA"
"484","26-06-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","13","26","144","NA"
"484","01-07-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","13","26","160","NA"
"484","03-07-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","12","24","96","NA"
"484","06-07-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","19","83","NA"
"484","08-07-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","22","97","NA"
"484","13-07-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","9","20","79","NA"
"484","15-07-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","18","199","NA"
"484","17-07-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","18","25","NA"
"484","20-07-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","9","21","41","NA"
"484","22-07-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","22","58","NA"
"484","24-07-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","22","135","NA"
"484","27-07-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","22","89","NA"
"484","29-07-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","11","17","185","NA"
"484","03-08-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","19","35","NA"
"484","10-08-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","14","59","NA"
"484","12-08-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","8","15","155","NA"
"484","14-08-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","15","111","NA"
"484","17-08-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","12","121","NA"
"484","19-08-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","10","10","120","NA"
"484","24-08-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","9","15","86","NA"
"484","26-08-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","15","112","NA"
"484","28-08-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","16","65","NA"
"484","31-08-15","Punjab","Khanna","AS School, Khanna","Punjab State Pollution Control Board","Residential, Rural and other Areas","7","14","45","NA"
