,Time,AQI,weekday,month,day,week
6466,Tue Mar 01 2016 03:20:00 GMT+0000 (UTC),426,2,2,01,8
6467,Tue Mar 01 2016 07:05:00 GMT+0000 (UTC),304,2,2,01,8
12708,Sat Mar 05 2016 15:00:00 GMT+0000 (UTC),179,6,2,05,8
12688,Wed Mar 02 2016 22:45:00 GMT+0000 (UTC),326,3,2,02,8
12707,Sat Mar 05 2016 13:00:00 GMT+0000 (UTC),157,6,2,05,8
12705,Sat Mar 05 2016 09:40:00 GMT+0000 (UTC),179,6,2,05,8
12690,Thu Mar 03 2016 05:40:00 GMT+0000 (UTC),319,4,2,03,8
12691,Thu Mar 03 2016 09:00:00 GMT+0000 (UTC),322,4,2,03,8
12692,Thu Mar 03 2016 10:35:00 GMT+0000 (UTC),282,4,2,03,8
12693,Thu Mar 03 2016 17:40:00 GMT+0000 (UTC),308,4,2,03,8
12694,Thu Mar 03 2016 19:25:00 GMT+0000 (UTC),342,4,2,03,8
12695,Thu Mar 03 2016 20:20:00 GMT+0000 (UTC),342,4,2,03,8
12696,Thu Mar 03 2016 21:20:00 GMT+0000 (UTC),333,4,2,03,8
12697,Thu Mar 03 2016 22:00:00 GMT+0000 (UTC),362,4,2,03,8
12698,Fri Mar 04 2016 11:25:00 GMT+0000 (UTC),198,5,2,04,8
12699,Fri Mar 04 2016 13:00:00 GMT+0000 (UTC),152,5,2,04,8
12700,Fri Mar 04 2016 18:25:00 GMT+0000 (UTC),124,5,2,04,8
12701,Fri Mar 04 2016 22:25:00 GMT+0000 (UTC),143,5,2,04,8
12702,Sat Mar 05 2016 02:05:00 GMT+0000 (UTC),81,6,2,05,8
12703,Sat Mar 05 2016 04:25:00 GMT+0000 (UTC),161,6,2,05,8
12704,Sat Mar 05 2016 04:45:00 GMT+0000 (UTC),161,6,2,05,8
12706,Sat Mar 05 2016 12:00:00 GMT+0000 (UTC),232,6,2,05,8
12265,Fri Mar 04 2016 03:10:00 GMT+0000 (UTC),378,5,2,04,8
1056,Wed Mar 02 2016 19:00:00 GMT+0000 (UTC),326,3,2,02,8
1054,Tue Mar 01 2016 17:25:00 GMT+0000 (UTC),426,2,2,01,8
238,Thu Mar 03 2016 16:00:00 GMT+0000 (UTC),423,4,2,03,8
237,Thu Mar 03 2016 10:25:00 GMT+0000 (UTC),304,4,2,03,8
236,Thu Mar 03 2016 10:20:00 GMT+0000 (UTC),304,4,2,03,8
235,Thu Mar 03 2016 09:25:00 GMT+0000 (UTC),313,4,2,03,8
234,Thu Mar 03 2016 01:25:00 GMT+0000 (UTC),326,4,2,03,8
233,Wed Mar 02 2016 21:20:00 GMT+0000 (UTC),326,3,2,02,8
239,Fri Mar 04 2016 10:25:00 GMT+0000 (UTC),301,5,2,04,8
232,Wed Mar 02 2016 17:00:00 GMT+0000 (UTC),326,3,2,02,8
7494,Sat Mar 05 2016 10:25:00 GMT+0000 (UTC),232,6,2,05,8
7493,Sat Mar 05 2016 09:45:00 GMT+0000 (UTC),179,6,2,05,8
7492,Sat Mar 05 2016 05:25:00 GMT+0000 (UTC),171,6,2,05,8
7491,Sat Mar 05 2016 04:00:00 GMT+0000 (UTC),142,6,2,05,8
7490,Sat Mar 05 2016 02:00:00 GMT+0000 (UTC),81,6,2,05,8
7489,Sat Mar 05 2016 01:20:00 GMT+0000 (UTC),305,6,2,05,8
7495,Sat Mar 05 2016 11:40:00 GMT+0000 (UTC),232,6,2,05,8
240,Fri Mar 04 2016 17:00:00 GMT+0000 (UTC),316,5,2,04,8
241,Fri Mar 04 2016 23:05:00 GMT+0000 (UTC),143,5,2,04,8
242,Fri Mar 04 2016 23:50:00 GMT+0000 (UTC),163,5,2,04,8
7499,Sat Mar 05 2016 23:05:00 GMT+0000 (UTC),67,6,2,05,8
7498,Sat Mar 05 2016 20:25:00 GMT+0000 (UTC),80,6,2,05,8
7497,Sat Mar 05 2016 18:45:00 GMT+0000 (UTC),88,6,2,05,8
7496,Sat Mar 05 2016 18:00:00 GMT+0000 (UTC),103,6,2,05,8
253,Sun Mar 06 2016 22:20:00 GMT+0000 (UTC),88,0,2,06,8
252,Sun Mar 06 2016 21:35:00 GMT+0000 (UTC),88,0,2,06,8
251,Sun Mar 06 2016 19:20:00 GMT+0000 (UTC),127,0,2,06,8
250,Sun Mar 06 2016 11:45:00 GMT+0000 (UTC),128,0,2,06,8
249,Sun Mar 06 2016 04:40:00 GMT+0000 (UTC),95,0,2,06,8
248,Sun Mar 06 2016 02:20:00 GMT+0000 (UTC),92,0,2,06,8
247,Sun Mar 06 2016 00:00:00 GMT+0000 (UTC),71,0,2,06,8
246,Sat Mar 05 2016 22:25:00 GMT+0000 (UTC),71,6,2,05,8
245,Sat Mar 05 2016 19:25:00 GMT+0000 (UTC),81,6,2,05,8
244,Sat Mar 05 2016 17:00:00 GMT+0000 (UTC),91,6,2,05,8
243,Sat Mar 05 2016 07:25:00 GMT+0000 (UTC),374,6,2,05,8
7488,Fri Mar 04 2016 10:20:00 GMT+0000 (UTC),301,5,2,04,8
7487,Fri Mar 04 2016 01:20:00 GMT+0000 (UTC),316,5,2,04,8
7486,Fri Mar 04 2016 00:25:00 GMT+0000 (UTC),316,5,2,04,8
7485,Thu Mar 03 2016 23:05:00 GMT+0000 (UTC),508,4,2,03,8
7453,Sun Feb 28 2016 12:40:00 GMT+0000 (UTC),263,0,1,28,8
7454,Sun Feb 28 2016 13:00:00 GMT+0000 (UTC),263,0,1,28,8
7455,Sun Feb 28 2016 15:40:00 GMT+0000 (UTC),468,0,1,28,8
7456,Sun Feb 28 2016 17:25:00 GMT+0000 (UTC),468,0,1,28,8
7457,Sun Feb 28 2016 19:25:00 GMT+0000 (UTC),365,0,1,28,8
7458,Mon Feb 29 2016 05:10:00 GMT+0000 (UTC),365,1,1,29,8
7459,Mon Feb 29 2016 05:15:00 GMT+0000 (UTC),273,1,1,29,8
7460,Mon Feb 29 2016 09:05:00 GMT+0000 (UTC),302,1,1,29,8
7461,Tue Mar 01 2016 04:40:00 GMT+0000 (UTC),363,2,2,01,8
7462,Tue Mar 01 2016 06:40:00 GMT+0000 (UTC),302,2,2,01,8
7463,Tue Mar 01 2016 12:00:00 GMT+0000 (UTC),344,2,2,01,8
7464,Tue Mar 01 2016 14:40:00 GMT+0000 (UTC),391,2,2,01,8
7465,Tue Mar 01 2016 16:20:00 GMT+0000 (UTC),426,2,2,01,8
7466,Tue Mar 01 2016 17:40:00 GMT+0000 (UTC),426,2,2,01,8
7467,Tue Mar 01 2016 20:20:00 GMT+0000 (UTC),406,2,2,01,8
7452,Sun Feb 28 2016 11:20:00 GMT+0000 (UTC),227,0,1,28,8
7500,Sun Mar 06 2016 00:45:00 GMT+0000 (UTC),67,0,2,06,8
7451,Sun Feb 28 2016 10:45:00 GMT+0000 (UTC),228,0,1,28,8
7449,Sun Feb 28 2016 01:20:00 GMT+0000 (UTC),370,0,1,28,8
7484,Thu Mar 03 2016 20:25:00 GMT+0000 (UTC),333,4,2,03,8
7483,Thu Mar 03 2016 20:00:00 GMT+0000 (UTC),342,4,2,03,8
7482,Thu Mar 03 2016 19:00:00 GMT+0000 (UTC),325,4,2,03,8
7481,Thu Mar 03 2016 11:20:00 GMT+0000 (UTC),296,4,2,03,8
7480,Thu Mar 03 2016 09:40:00 GMT+0000 (UTC),320,4,2,03,8
7479,Thu Mar 03 2016 08:40:00 GMT+0000 (UTC),327,4,2,03,8
7478,Thu Mar 03 2016 06:40:00 GMT+0000 (UTC),319,4,2,03,8
7477,Thu Mar 03 2016 03:40:00 GMT+0000 (UTC),326,4,2,03,8
7476,Thu Mar 03 2016 03:25:00 GMT+0000 (UTC),326,4,2,03,8
7475,Thu Mar 03 2016 00:05:00 GMT+0000 (UTC),326,4,2,03,8
7474,Wed Mar 02 2016 23:25:00 GMT+0000 (UTC),326,3,2,02,8
7473,Wed Mar 02 2016 22:00:00 GMT+0000 (UTC),326,3,2,02,8
7472,Wed Mar 02 2016 12:40:00 GMT+0000 (UTC),309,3,2,02,8
7471,Wed Mar 02 2016 11:40:00 GMT+0000 (UTC),304,3,2,02,8
7470,Wed Mar 02 2016 11:00:00 GMT+0000 (UTC),325,3,2,02,8
7450,Sun Feb 28 2016 08:40:00 GMT+0000 (UTC),301,0,1,28,8
7501,Sun Mar 06 2016 01:20:00 GMT+0000 (UTC),68,0,2,06,8
7502,Sun Mar 06 2016 11:40:00 GMT+0000 (UTC),128,0,2,06,8
7503,Sun Mar 06 2016 12:20:00 GMT+0000 (UTC),124,0,2,06,8
6890,Mon Feb 29 2016 05:00:00 GMT+0000 (UTC),365,1,1,29,8
6891,Tue Mar 01 2016 03:40:00 GMT+0000 (UTC),408,2,2,01,8
6892,Tue Mar 01 2016 04:25:00 GMT+0000 (UTC),363,2,2,01,8
6893,Tue Mar 01 2016 05:40:00 GMT+0000 (UTC),314,2,2,01,8
6894,Tue Mar 01 2016 10:00:00 GMT+0000 (UTC),328,2,2,01,8
6895,Tue Mar 01 2016 10:40:00 GMT+0000 (UTC),323,2,2,01,8
6896,Wed Mar 02 2016 07:40:00 GMT+0000 (UTC),314,3,2,02,8
14771,Thu Mar 03 2016 12:25:00 GMT+0000 (UTC),243,4,2,03,8
14770,Thu Mar 03 2016 12:00:00 GMT+0000 (UTC),267,4,2,03,8
14769,Thu Mar 03 2016 09:20:00 GMT+0000 (UTC),313,4,2,03,8
14768,Thu Mar 03 2016 03:05:00 GMT+0000 (UTC),326,4,2,03,8
14767,Wed Mar 02 2016 20:00:00 GMT+0000 (UTC),326,3,2,02,8
14766,Wed Mar 02 2016 11:20:00 GMT+0000 (UTC),307,3,2,02,8
13493,Sun Feb 28 2016 06:00:00 GMT+0000 (UTC),370,0,1,28,8
13494,Sun Feb 28 2016 07:25:00 GMT+0000 (UTC),248,0,1,28,8
6889,Sun Feb 28 2016 23:00:00 GMT+0000 (UTC),365,0,1,28,8
13495,Mon Feb 29 2016 00:25:00 GMT+0000 (UTC),365,1,1,29,8
6888,Sun Feb 28 2016 19:05:00 GMT+0000 (UTC),365,0,1,28,8
6886,Sun Feb 28 2016 03:20:00 GMT+0000 (UTC),370,0,1,28,8
1053,Tue Mar 01 2016 15:40:00 GMT+0000 (UTC),426,2,2,01,8
1052,Tue Mar 01 2016 15:20:00 GMT+0000 (UTC),391,2,2,01,8
1051,Tue Mar 01 2016 13:25:00 GMT+0000 (UTC),350,2,2,01,8
1050,Mon Feb 29 2016 08:40:00 GMT+0000 (UTC),306,1,1,29,8
1049,Sun Feb 28 2016 20:00:00 GMT+0000 (UTC),365,0,1,28,8
1048,Sun Feb 28 2016 18:05:00 GMT+0000 (UTC),468,0,1,28,8
1047,Sun Feb 28 2016 14:00:00 GMT+0000 (UTC),203,0,1,28,8
1046,Sun Feb 28 2016 04:45:00 GMT+0000 (UTC),370,0,1,28,8
1045,Sun Feb 28 2016 01:00:00 GMT+0000 (UTC),370,0,1,28,8
14777,Fri Mar 04 2016 19:20:00 GMT+0000 (UTC),124,5,2,04,8
14776,Fri Mar 04 2016 16:40:00 GMT+0000 (UTC),316,5,2,04,8
14775,Fri Mar 04 2016 15:45:00 GMT+0000 (UTC),315,5,2,04,8
14774,Fri Mar 04 2016 13:40:00 GMT+0000 (UTC),281,5,2,04,8
14773,Thu Mar 03 2016 16:25:00 GMT+0000 (UTC),336,4,2,03,8
14772,Thu Mar 03 2016 15:45:00 GMT+0000 (UTC),423,4,2,03,8
6887,Sun Feb 28 2016 12:20:00 GMT+0000 (UTC),237,0,1,28,8
1055,Wed Mar 02 2016 02:00:00 GMT+0000 (UTC),374,3,2,02,8
13496,Mon Feb 29 2016 04:00:00 GMT+0000 (UTC),365,1,1,29,8
13498,Mon Feb 29 2016 09:40:00 GMT+0000 (UTC),309,1,1,29,8
13518,Fri Mar 04 2016 04:40:00 GMT+0000 (UTC),256,5,2,04,8
13519,Fri Mar 04 2016 12:40:00 GMT+0000 (UTC),162,5,2,04,8
13520,Fri Mar 04 2016 18:20:00 GMT+0000 (UTC),233,5,2,04,8
13521,Sat Mar 05 2016 02:25:00 GMT+0000 (UTC),183,6,2,05,8
13522,Sat Mar 05 2016 03:20:00 GMT+0000 (UTC),183,6,2,05,8
13523,Sat Mar 05 2016 07:40:00 GMT+0000 (UTC),374,6,2,05,8
13524,Sat Mar 05 2016 20:20:00 GMT+0000 (UTC),80,6,2,05,8
13525,Sat Mar 05 2016 22:00:00 GMT+0000 (UTC),71,6,2,05,8
13526,Sat Mar 05 2016 22:40:00 GMT+0000 (UTC),73,6,2,05,8
13527,Sun Mar 06 2016 02:00:00 GMT+0000 (UTC),92,0,2,06,8
13528,Sun Mar 06 2016 14:00:00 GMT+0000 (UTC),157,0,2,06,8
13529,Sun Mar 06 2016 19:40:00 GMT+0000 (UTC),200,0,2,06,8
7506,Sun Mar 06 2016 17:40:00 GMT+0000 (UTC),111,0,2,06,8
7505,Sun Mar 06 2016 17:15:00 GMT+0000 (UTC),103,0,2,06,8
7504,Sun Mar 06 2016 16:05:00 GMT+0000 (UTC),98,0,2,06,8
13517,Fri Mar 04 2016 00:20:00 GMT+0000 (UTC),207,5,2,04,8
13497,Mon Feb 29 2016 09:00:00 GMT+0000 (UTC),302,1,1,29,8
13516,Thu Mar 03 2016 19:40:00 GMT+0000 (UTC),342,4,2,03,8
13514,Thu Mar 03 2016 11:25:00 GMT+0000 (UTC),296,4,2,03,8
13499,Tue Mar 01 2016 11:20:00 GMT+0000 (UTC),301,2,2,01,8
13500,Tue Mar 01 2016 13:00:00 GMT+0000 (UTC),280,2,2,01,8
13501,Tue Mar 01 2016 14:25:00 GMT+0000 (UTC),391,2,2,01,8
13502,Tue Mar 01 2016 16:00:00 GMT+0000 (UTC),426,2,2,01,8
13503,Tue Mar 01 2016 23:20:00 GMT+0000 (UTC),348,2,2,01,8
13504,Tue Mar 01 2016 23:25:00 GMT+0000 (UTC),346,2,2,01,8
13505,Wed Mar 02 2016 01:20:00 GMT+0000 (UTC),334,3,2,02,8
13506,Wed Mar 02 2016 11:25:00 GMT+0000 (UTC),307,3,2,02,8
13507,Wed Mar 02 2016 12:25:00 GMT+0000 (UTC),309,3,2,02,8
13508,Wed Mar 02 2016 13:05:00 GMT+0000 (UTC),309,3,2,02,8
13509,Wed Mar 02 2016 15:00:00 GMT+0000 (UTC),356,3,2,02,8
13510,Thu Mar 03 2016 06:00:00 GMT+0000 (UTC),319,4,2,03,8
13511,Thu Mar 03 2016 06:05:00 GMT+0000 (UTC),319,4,2,03,8
13512,Thu Mar 03 2016 06:20:00 GMT+0000 (UTC),319,4,2,03,8
13513,Thu Mar 03 2016 07:40:00 GMT+0000 (UTC),303,4,2,03,8
13515,Thu Mar 03 2016 18:00:00 GMT+0000 (UTC),308,4,2,03,8
12264,Fri Mar 04 2016 02:20:00 GMT+0000 (UTC),308,5,2,04,8
8929,Wed Mar 02 2016 10:25:00 GMT+0000 (UTC),325,3,2,02,8
12262,Wed Mar 02 2016 18:00:00 GMT+0000 (UTC),326,3,2,02,8
7898,Thu Mar 03 2016 09:45:00 GMT+0000 (UTC),320,4,2,03,8
7897,Thu Mar 03 2016 08:00:00 GMT+0000 (UTC),319,4,2,03,8
7896,Thu Mar 03 2016 00:25:00 GMT+0000 (UTC),326,4,2,03,8
7895,Wed Mar 02 2016 21:40:00 GMT+0000 (UTC),326,3,2,02,8
7894,Wed Mar 02 2016 16:45:00 GMT+0000 (UTC),326,3,2,02,8
7893,Wed Mar 02 2016 16:25:00 GMT+0000 (UTC),326,3,2,02,8
7892,Wed Mar 02 2016 13:00:00 GMT+0000 (UTC),309,3,2,02,8
7891,Wed Mar 02 2016 09:00:00 GMT+0000 (UTC),322,3,2,02,8
7890,Wed Mar 02 2016 08:00:00 GMT+0000 (UTC),316,3,2,02,8
7889,Wed Mar 02 2016 06:20:00 GMT+0000 (UTC),318,3,2,02,8
7888,Wed Mar 02 2016 05:20:00 GMT+0000 (UTC),375,3,2,02,8
7887,Wed Mar 02 2016 02:20:00 GMT+0000 (UTC),374,3,2,02,8
7886,Tue Mar 01 2016 20:40:00 GMT+0000 (UTC),364,2,2,01,8
7885,Tue Mar 01 2016 16:40:00 GMT+0000 (UTC),418,2,2,01,8
7884,Tue Mar 01 2016 12:25:00 GMT+0000 (UTC),280,2,2,01,8
7883,Tue Mar 01 2016 07:40:00 GMT+0000 (UTC),311,2,2,01,8
7882,Mon Feb 29 2016 09:20:00 GMT+0000 (UTC),303,1,1,29,8
7881,Mon Feb 29 2016 08:25:00 GMT+0000 (UTC),306,1,1,29,8
7880,Sun Feb 28 2016 19:40:00 GMT+0000 (UTC),365,0,1,28,8
7879,Sun Feb 28 2016 07:20:00 GMT+0000 (UTC),339,0,1,28,8
11878,Sun Mar 06 2016 21:15:00 GMT+0000 (UTC),180,0,2,06,8
7899,Thu Mar 03 2016 13:25:00 GMT+0000 (UTC),460,4,2,03,8
11877,Sun Mar 06 2016 14:25:00 GMT+0000 (UTC),123,0,2,06,8
7900,Thu Mar 03 2016 15:25:00 GMT+0000 (UTC),423,4,2,03,8
7902,Thu Mar 03 2016 19:20:00 GMT+0000 (UTC),325,4,2,03,8
7922,Sun Mar 06 2016 19:00:00 GMT+0000 (UTC),127,0,2,06,8
7923,Sun Mar 06 2016 23:00:00 GMT+0000 (UTC),91,0,2,06,8
12263,Thu Mar 03 2016 17:00:00 GMT+0000 (UTC),336,4,2,03,8
7921,Sun Mar 06 2016 11:20:00 GMT+0000 (UTC),103,0,2,06,8
7920,Sun Mar 06 2016 09:15:00 GMT+0000 (UTC),118,0,2,06,8
7919,Sun Mar 06 2016 01:00:00 GMT+0000 (UTC),67,0,2,06,8
7918,Sat Mar 05 2016 22:20:00 GMT+0000 (UTC),71,6,2,05,8
7916,Sat Mar 05 2016 15:25:00 GMT+0000 (UTC),69,6,2,05,8
7915,Sat Mar 05 2016 14:25:00 GMT+0000 (UTC),179,6,2,05,8
7914,Sat Mar 05 2016 09:25:00 GMT+0000 (UTC),179,6,2,05,8
7913,Sat Mar 05 2016 06:40:00 GMT+0000 (UTC),150,6,2,05,8
7912,Sat Mar 05 2016 05:40:00 GMT+0000 (UTC),171,6,2,05,8
7911,Sat Mar 05 2016 02:20:00 GMT+0000 (UTC),81,6,2,05,8
7910,Fri Mar 04 2016 23:20:00 GMT+0000 (UTC),143,5,2,04,8
7909,Fri Mar 04 2016 22:20:00 GMT+0000 (UTC),169,5,2,04,8
7908,Fri Mar 04 2016 22:00:00 GMT+0000 (UTC),169,5,2,04,8
7907,Fri Mar 04 2016 16:20:00 GMT+0000 (UTC),315,5,2,04,8
7906,Fri Mar 04 2016 16:00:00 GMT+0000 (UTC),315,5,2,04,8
7905,Fri Mar 04 2016 12:00:00 GMT+0000 (UTC),138,5,2,04,8
7904,Fri Mar 04 2016 10:40:00 GMT+0000 (UTC),259,5,2,04,8
7903,Fri Mar 04 2016 08:10:00 GMT+0000 (UTC),306,5,2,04,8
7901,Thu Mar 03 2016 16:40:00 GMT+0000 (UTC),336,4,2,03,8
11876,Sun Mar 06 2016 14:20:00 GMT+0000 (UTC),157,0,2,06,8
7917,Sat Mar 05 2016 21:20:00 GMT+0000 (UTC),68,6,2,05,8
12247,Sun Feb 28 2016 09:40:00 GMT+0000 (UTC),284,0,1,28,8
6050,Sun Mar 06 2016 06:10:00 GMT+0000 (UTC),105,0,2,06,8
6049,Sat Mar 05 2016 15:40:00 GMT+0000 (UTC),75,6,2,05,8
6048,Sat Mar 05 2016 11:00:00 GMT+0000 (UTC),232,6,2,05,8
6047,Sat Mar 05 2016 10:30:00 GMT+0000 (UTC),232,6,2,05,8
12258,Wed Mar 02 2016 02:25:00 GMT+0000 (UTC),594,3,2,02,8
12257,Tue Mar 01 2016 21:40:00 GMT+0000 (UTC),356,2,2,01,8
12256,Tue Mar 01 2016 19:00:00 GMT+0000 (UTC),403,2,2,01,8
12255,Tue Mar 01 2016 18:40:00 GMT+0000 (UTC),403,2,2,01,8
6046,Sat Mar 05 2016 08:00:00 GMT+0000 (UTC),374,6,2,05,8
6045,Fri Mar 04 2016 21:40:00 GMT+0000 (UTC),169,5,2,04,8
12254,Tue Mar 01 2016 14:20:00 GMT+0000 (UTC),350,2,2,01,8
12253,Tue Mar 01 2016 11:40:00 GMT+0000 (UTC),344,2,2,01,8
12252,Tue Mar 01 2016 06:20:00 GMT+0000 (UTC),314,2,2,01,8
12251,Mon Feb 29 2016 04:40:00 GMT+0000 (UTC),365,1,1,29,8
12250,Sun Feb 28 2016 21:45:00 GMT+0000 (UTC),365,0,1,28,8
12249,Sun Feb 28 2016 15:20:00 GMT+0000 (UTC),309,0,1,28,8
12248,Sun Feb 28 2016 11:00:00 GMT+0000 (UTC),248,0,1,28,8
6044,Fri Mar 04 2016 21:25:00 GMT+0000 (UTC),169,5,2,04,8
12246,Sun Feb 28 2016 02:35:00 GMT+0000 (UTC),370,0,1,28,8
8928,Wed Mar 02 2016 10:20:00 GMT+0000 (UTC),325,3,2,02,8
7875,Sun Feb 28 2016 01:55:00 GMT+0000 (UTC),370,0,1,28,8
7876,Sun Feb 28 2016 05:25:00 GMT+0000 (UTC),370,0,1,28,8
7877,Sun Feb 28 2016 06:25:00 GMT+0000 (UTC),339,0,1,28,8
7878,Sun Feb 28 2016 06:40:00 GMT+0000 (UTC),339,0,1,28,8
11874,Sat Mar 05 2016 23:40:00 GMT+0000 (UTC),74,6,2,05,8
11875,Sun Mar 06 2016 00:40:00 GMT+0000 (UTC),67,0,2,06,8
6041,Fri Mar 04 2016 14:25:00 GMT+0000 (UTC),408,5,2,04,8
6051,Sun Mar 06 2016 11:00:00 GMT+0000 (UTC),163,0,2,06,8
6052,Sun Mar 06 2016 14:35:00 GMT+0000 (UTC),123,0,2,06,8
6053,Sun Mar 06 2016 22:25:00 GMT+0000 (UTC),91,0,2,06,8
12261,Wed Mar 02 2016 17:40:00 GMT+0000 (UTC),326,3,2,02,8
12259,Wed Mar 02 2016 04:00:00 GMT+0000 (UTC),432,3,2,02,8
6042,Fri Mar 04 2016 14:40:00 GMT+0000 (UTC),408,5,2,04,8
12260,Wed Mar 02 2016 05:45:00 GMT+0000 (UTC),318,3,2,02,8
6043,Fri Mar 04 2016 21:00:00 GMT+0000 (UTC),223,5,2,04,8
4785,Wed Mar 09 2016 20:25:00 GMT+0000 (UTC),325,3,2,09,9
14826,Sun Mar 13 2016 05:50:00 GMT+0000 (UTC),114,0,2,13,9
14827,Sun Mar 13 2016 07:10:00 GMT+0000 (UTC),168,0,2,13,9
14828,Sun Mar 13 2016 08:30:00 GMT+0000 (UTC),165,0,2,13,9
14829,Sun Mar 13 2016 10:50:00 GMT+0000 (UTC),181,0,2,13,9
4781,Wed Mar 09 2016 13:20:00 GMT+0000 (UTC),134,3,2,09,9
4801,Sun Mar 13 2016 13:50:00 GMT+0000 (UTC),118,0,2,13,9
4800,Sun Mar 13 2016 09:55:00 GMT+0000 (UTC),165,0,2,13,9
4799,Sun Mar 13 2016 09:50:00 GMT+0000 (UTC),165,0,2,13,9
4798,Sat Mar 12 2016 23:30:00 GMT+0000 (UTC),50,6,2,12,9
4797,Sat Mar 12 2016 19:30:00 GMT+0000 (UTC),89,6,2,12,9
4796,Sat Mar 12 2016 17:10:00 GMT+0000 (UTC),91,6,2,12,9
4795,Sat Mar 12 2016 13:30:00 GMT+0000 (UTC),145,6,2,12,9
4794,Sat Mar 12 2016 04:50:00 GMT+0000 (UTC),103,6,2,12,9
4782,Wed Mar 09 2016 16:20:00 GMT+0000 (UTC),322,3,2,09,9
4793,Fri Mar 11 2016 19:30:00 GMT+0000 (UTC),157,5,2,11,9
4792,Fri Mar 11 2016 09:30:00 GMT+0000 (UTC),306,5,2,11,9
4783,Wed Mar 09 2016 16:45:00 GMT+0000 (UTC),320,3,2,09,9
4791,Fri Mar 11 2016 07:10:00 GMT+0000 (UTC),197,5,2,11,9
4790,Fri Mar 11 2016 06:50:00 GMT+0000 (UTC),180,5,2,11,9
4789,Thu Mar 10 2016 09:40:00 GMT+0000 (UTC),277,4,2,10,9
4788,Thu Mar 10 2016 07:25:00 GMT+0000 (UTC),302,4,2,10,9
4787,Thu Mar 10 2016 03:40:00 GMT+0000 (UTC),574,4,2,10,9
4786,Wed Mar 09 2016 21:05:00 GMT+0000 (UTC),325,3,2,09,9
4784,Wed Mar 09 2016 20:20:00 GMT+0000 (UTC),342,3,2,09,9
4780,Tue Mar 08 2016 07:45:00 GMT+0000 (UTC),248,2,2,08,9
6067,Thu Mar 10 2016 14:40:00 GMT+0000 (UTC),173,4,2,10,9
4779,Mon Mar 07 2016 13:50:00 GMT+0000 (UTC),153,1,2,07,9
1083,Wed Mar 09 2016 18:35:00 GMT+0000 (UTC),325,3,2,09,9
1082,Wed Mar 09 2016 13:00:00 GMT+0000 (UTC),130,3,2,09,9
1081,Wed Mar 09 2016 08:50:00 GMT+0000 (UTC),217,3,2,09,9
1080,Mon Mar 07 2016 09:40:00 GMT+0000 (UTC),301,1,2,07,9
1079,Mon Mar 07 2016 07:00:00 GMT+0000 (UTC),558,1,2,07,9
1078,Mon Mar 07 2016 02:20:00 GMT+0000 (UTC),140,1,2,07,9
1077,Mon Mar 07 2016 00:30:00 GMT+0000 (UTC),112,1,2,07,9
14830,Sun Mar 13 2016 14:50:00 GMT+0000 (UTC),123,0,2,13,9
11898,Sun Mar 13 2016 08:50:00 GMT+0000 (UTC),158,0,2,13,9
11897,Sat Mar 12 2016 11:30:00 GMT+0000 (UTC),121,6,2,12,9
11896,Sat Mar 12 2016 10:10:00 GMT+0000 (UTC),92,6,2,12,9
11895,Sat Mar 12 2016 08:10:00 GMT+0000 (UTC),85,6,2,12,9
11894,Sat Mar 12 2016 05:30:00 GMT+0000 (UTC),137,6,2,12,9
11893,Sat Mar 12 2016 02:15:00 GMT+0000 (UTC),137,6,2,12,9
11892,Fri Mar 11 2016 15:50:00 GMT+0000 (UTC),170,5,2,11,9
1084,Wed Mar 09 2016 21:00:00 GMT+0000 (UTC),325,3,2,09,9
1085,Wed Mar 09 2016 23:20:00 GMT+0000 (UTC),365,3,2,09,9
1086,Thu Mar 10 2016 00:05:00 GMT+0000 (UTC),354,4,2,10,9
1087,Thu Mar 10 2016 01:00:00 GMT+0000 (UTC),412,4,2,10,9
4778,Mon Mar 07 2016 11:00:00 GMT+0000 (UTC),153,1,2,07,9
4777,Mon Mar 07 2016 06:40:00 GMT+0000 (UTC),558,1,2,07,9
4776,Mon Mar 07 2016 03:05:00 GMT+0000 (UTC),177,1,2,07,9
1100,Sun Mar 13 2016 11:50:00 GMT+0000 (UTC),144,0,2,13,9
1099,Sun Mar 13 2016 08:10:00 GMT+0000 (UTC),179,0,2,13,9
1098,Sun Mar 13 2016 07:50:00 GMT+0000 (UTC),163,0,2,13,9
1097,Sun Mar 13 2016 01:30:00 GMT+0000 (UTC),51,0,2,13,9
14825,Sun Mar 13 2016 04:50:00 GMT+0000 (UTC),71,0,2,13,9
1096,Sat Mar 12 2016 21:30:00 GMT+0000 (UTC),52,6,2,12,9
1094,Sat Mar 12 2016 02:50:00 GMT+0000 (UTC),137,6,2,12,9
1093,Sat Mar 12 2016 00:50:00 GMT+0000 (UTC),107,6,2,12,9
1092,Fri Mar 11 2016 11:10:00 GMT+0000 (UTC),193,5,2,11,9
1091,Fri Mar 11 2016 02:00:00 GMT+0000 (UTC),337,5,2,11,9
1090,Thu Mar 10 2016 22:20:00 GMT+0000 (UTC),342,4,2,10,9
1089,Thu Mar 10 2016 18:40:00 GMT+0000 (UTC),358,4,2,10,9
1088,Thu Mar 10 2016 01:20:00 GMT+0000 (UTC),412,4,2,10,9
1095,Sat Mar 12 2016 06:10:00 GMT+0000 (UTC),137,6,2,12,9
