,Time,AQI
,Wed Aug 10 2016 17:15:00 GMT+0000 (UTC),111
,Wed Aug 10 2016 18:35:00 GMT+0000 (UTC),129
,Wed Aug 10 2016 20:45:00 GMT+0000 (UTC),88
,Thu Aug 11 2016 03:15:00 GMT+0000 (UTC),67
,Thu Aug 11 2016 04:15:00 GMT+0000 (UTC),55
,Thu Aug 11 2016 11:05:00 GMT+0000 (UTC),50
,Thu Aug 11 2016 22:45:00 GMT+0000 (UTC),60
,Sat Aug 13 2016 03:10:00 GMT+0000 (UTC),237
,Sat Aug 13 2016 18:15:00 GMT+0000 (UTC),199
,Sun Aug 14 2016 08:05:00 GMT+0000 (UTC),38
,Sun Aug 14 2016 09:15:00 GMT+0000 (UTC),107
,Sun Aug 14 2016 13:45:00 GMT+0000 (UTC),115
,Sun Aug 14 2016 21:10:00 GMT+0000 (UTC),187
,Wed Aug 17 2016 03:20:00 GMT+0000 (UTC),267
,Thu Aug 18 2016 06:30:00 GMT+0000 (UTC),88
,Thu Aug 18 2016 14:00:00 GMT+0000 (UTC),129
,Fri Aug 19 2016 09:30:00 GMT+0000 (UTC),302
,Fri Aug 19 2016 21:30:00 GMT+0000 (UTC),60
,Fri Aug 19 2016 22:30:00 GMT+0000 (UTC),96
,Sat Aug 20 2016 05:05:00 GMT+0000 (UTC),140
,Sat Aug 20 2016 14:05:00 GMT+0000 (UTC),108
,Sat Aug 20 2016 18:00:00 GMT+0000 (UTC),104
,Sat Aug 20 2016 20:00:00 GMT+0000 (UTC),70
,Sat Aug 20 2016 22:35:00 GMT+0000 (UTC),30
,Sun Aug 21 2016 14:35:00 GMT+0000 (UTC),71
,Mon Aug 22 2016 12:35:00 GMT+0000 (UTC),94
,Mon Aug 22 2016 13:35:00 GMT+0000 (UTC),73
,Mon Aug 22 2016 14:05:00 GMT+0000 (UTC),85
,Mon Aug 22 2016 18:35:00 GMT+0000 (UTC),123
,Tue Aug 23 2016 08:35:00 GMT+0000 (UTC),79
,Tue Aug 23 2016 18:00:00 GMT+0000 (UTC),123
,Tue Aug 23 2016 19:30:00 GMT+0000 (UTC),62
,Fri Aug 26 2016 09:55:00 GMT+0000 (UTC),105
,Sun Aug 28 2016 18:30:00 GMT+0000 (UTC),121
,Mon Aug 29 2016 08:30:00 GMT+0000 (UTC),108
,Mon Aug 29 2016 09:30:00 GMT+0000 (UTC),71
,Tue Aug 30 2016 00:30:00 GMT+0000 (UTC),101
,Tue Aug 30 2016 15:00:00 GMT+0000 (UTC),72
,Wed Aug 31 2016 06:05:00 GMT+0000 (UTC),113
,Wed Aug 31 2016 14:05:00 GMT+0000 (UTC),104
,Thu Sep 01 2016 02:05:00 GMT+0000 (UTC),80
,Thu Sep 01 2016 10:05:00 GMT+0000 (UTC),49
,Fri Sep 02 2016 11:05:00 GMT+0000 (UTC),77
,Fri Sep 02 2016 18:35:00 GMT+0000 (UTC),156
,Sat Sep 03 2016 00:05:00 GMT+0000 (UTC),38
,Sat Sep 03 2016 07:35:00 GMT+0000 (UTC),69
,Sat Sep 03 2016 08:35:00 GMT+0000 (UTC),111
,Sat Sep 03 2016 10:05:00 GMT+0000 (UTC),130
,Sun Sep 04 2016 10:05:00 GMT+0000 (UTC),121
,Mon Sep 05 2016 04:45:00 GMT+0000 (UTC),161
,Mon Sep 05 2016 12:35:00 GMT+0000 (UTC),157
,Mon Sep 05 2016 15:05:00 GMT+0000 (UTC),148
,Tue Sep 06 2016 15:30:00 GMT+0000 (UTC),146
,Tue Sep 06 2016 21:35:00 GMT+0000 (UTC),90
,Wed Sep 07 2016 06:05:00 GMT+0000 (UTC),302
,Wed Sep 07 2016 11:35:00 GMT+0000 (UTC),172
,Fri Sep 09 2016 07:05:00 GMT+0000 (UTC),171
,Fri Sep 09 2016 12:05:00 GMT+0000 (UTC),131
,Fri Sep 09 2016 17:05:00 GMT+0000 (UTC),183
,Fri Sep 09 2016 22:35:00 GMT+0000 (UTC),74
,Sat Sep 10 2016 06:35:00 GMT+0000 (UTC),96
,Sat Sep 10 2016 10:35:00 GMT+0000 (UTC),107
,Sat Sep 10 2016 11:35:00 GMT+0000 (UTC),109
,Sat Sep 10 2016 16:35:00 GMT+0000 (UTC),188
,Sat Sep 10 2016 18:35:00 GMT+0000 (UTC),233
,Sun Sep 11 2016 09:05:00 GMT+0000 (UTC),57
,Sun Sep 11 2016 19:05:00 GMT+0000 (UTC),233
,Sun Sep 11 2016 22:05:00 GMT+0000 (UTC),80
,Mon Sep 12 2016 02:35:00 GMT+0000 (UTC),115
,Mon Sep 12 2016 08:35:00 GMT+0000 (UTC),74
,Mon Sep 12 2016 11:05:00 GMT+0000 (UTC),111
,Mon Sep 12 2016 11:35:00 GMT+0000 (UTC),92
,Mon Sep 12 2016 12:35:00 GMT+0000 (UTC),173
,Tue Sep 13 2016 07:35:00 GMT+0000 (UTC),62
,Tue Sep 13 2016 14:30:00 GMT+0000 (UTC),127
,Tue Sep 13 2016 23:00:00 GMT+0000 (UTC),40
,Wed Sep 14 2016 13:30:00 GMT+0000 (UTC),127
,Thu Sep 15 2016 07:00:00 GMT+0000 (UTC),120
,Thu Sep 15 2016 12:00:00 GMT+0000 (UTC),140
,Tue Nov 22 2016 05:10:00 GMT+0000 (UTC),312
,Thu Dec 15 2016 00:50:00 GMT+0000 (UTC),355
,Thu Nov 03 2016 20:00:00 GMT+0000 (UTC),500
,Thu Oct 20 2016 21:30:00 GMT+0000 (UTC),319
,Mon Nov 21 2016 10:25:00 GMT+0000 (UTC),428
,Sun Nov 27 2016 10:50:00 GMT+0000 (UTC),379
,Tue Nov 08 2016 09:00:00 GMT+0000 (UTC),500
,Sun Nov 13 2016 22:30:00 GMT+0000 (UTC),500
,Tue Sep 27 2016 15:30:00 GMT+0000 (UTC),237
,Sat Nov 05 2016 03:00:00 GMT+0000 (UTC),500
,Thu Dec 29 2016 02:50:00 GMT+0000 (UTC),739
,Tue Nov 08 2016 18:30:00 GMT+0000 (UTC),337
,Mon Oct 17 2016 20:30:00 GMT+0000 (UTC),270
,Thu Dec 15 2016 02:50:00 GMT+0000 (UTC),335
,Fri Nov 25 2016 23:20:00 GMT+0000 (UTC),223
,Fri Dec 09 2016 06:50:00 GMT+0000 (UTC),392
,Mon Dec 19 2016 10:50:00 GMT+0000 (UTC),465
,Sat Nov 26 2016 22:20:00 GMT+0000 (UTC),287
,Sun Nov 13 2016 16:00:00 GMT+0000 (UTC),299
,Mon Oct 17 2016 05:00:00 GMT+0000 (UTC),322
,Fri Dec 16 2016 01:50:00 GMT+0000 (UTC),500
,Fri Dec 09 2016 10:50:00 GMT+0000 (UTC),438
,Thu Oct 20 2016 07:00:00 GMT+0000 (UTC),170
,Sat Oct 01 2016 10:00:00 GMT+0000 (UTC),149
,Fri Nov 18 2016 20:20:00 GMT+0000 (UTC),480
,Mon Dec 26 2016 09:50:00 GMT+0000 (UTC),211
,Wed Dec 28 2016 12:20:00 GMT+0000 (UTC),496
,Mon Nov 28 2016 12:50:00 GMT+0000 (UTC),189
,Sun Oct 30 2016 09:30:00 GMT+0000 (UTC),500
,Mon Sep 26 2016 23:30:00 GMT+0000 (UTC),325
,Mon Dec 26 2016 04:50:00 GMT+0000 (UTC),241
,Fri Sep 30 2016 08:10:00 GMT+0000 (UTC),93
,Thu Oct 06 2016 15:00:00 GMT+0000 (UTC),161
,Wed Nov 23 2016 03:10:00 GMT+0000 (UTC),348
,Thu Nov 03 2016 13:00:00 GMT+0000 (UTC),300
,Thu Sep 29 2016 20:40:00 GMT+0000 (UTC),203
,Wed Dec 07 2016 01:50:00 GMT+0000 (UTC),447
,Fri Nov 11 2016 03:30:00 GMT+0000 (UTC),500
,Tue Nov 22 2016 05:40:00 GMT+0000 (UTC),312
,Wed Nov 09 2016 13:00:00 GMT+0000 (UTC),476
,Tue Dec 27 2016 23:20:00 GMT+0000 (UTC),678
,Mon Dec 26 2016 01:50:00 GMT+0000 (UTC),370
,Thu Dec 15 2016 01:20:00 GMT+0000 (UTC),339
,Mon Dec 19 2016 13:20:00 GMT+0000 (UTC),358
,Sun Nov 06 2016 19:30:00 GMT+0000 (UTC),500
,Mon Nov 28 2016 14:50:00 GMT+0000 (UTC),184
,Mon Dec 12 2016 15:50:00 GMT+0000 (UTC),158
,Mon Dec 12 2016 19:50:00 GMT+0000 (UTC),251
,Sun May 22 2016 19:30:00 GMT+0000 (UTC),308
,Mon May 23 2016 00:30:00 GMT+0000 (UTC),189
,Mon May 23 2016 01:30:00 GMT+0000 (UTC),232
,Mon May 23 2016 04:00:00 GMT+0000 (UTC),287
,Mon May 23 2016 07:30:00 GMT+0000 (UTC),192
,Mon May 23 2016 09:30:00 GMT+0000 (UTC),181
,Tue May 24 2016 05:30:00 GMT+0000 (UTC),115
,Tue May 24 2016 08:10:00 GMT+0000 (UTC),115
,Tue May 24 2016 14:00:00 GMT+0000 (UTC),178
,Tue May 24 2016 16:00:00 GMT+0000 (UTC),183
,Wed May 25 2016 14:30:00 GMT+0000 (UTC),270
,Thu May 26 2016 02:00:00 GMT+0000 (UTC),197
,Thu May 26 2016 05:25:00 GMT+0000 (UTC),280
,Thu May 26 2016 18:00:00 GMT+0000 (UTC),659
,Thu May 26 2016 18:30:00 GMT+0000 (UTC),348
,Fri May 27 2016 03:05:00 GMT+0000 (UTC),755
,Fri May 27 2016 06:00:00 GMT+0000 (UTC),310
,Fri May 27 2016 14:00:00 GMT+0000 (UTC),513
,Fri May 27 2016 20:55:00 GMT+0000 (UTC),322
,Sat May 28 2016 00:30:00 GMT+0000 (UTC),471
,Sat May 28 2016 05:30:00 GMT+0000 (UTC),376
,Mon May 30 2016 23:30:00 GMT+0000 (UTC),92
,Tue May 31 2016 05:20:00 GMT+0000 (UTC),163
,Tue May 31 2016 06:30:00 GMT+0000 (UTC),204
,Tue May 31 2016 15:30:00 GMT+0000 (UTC),108
,Wed Jun 01 2016 12:30:00 GMT+0000 (UTC),297
,Wed Jun 01 2016 15:30:00 GMT+0000 (UTC),283
,Wed Jun 01 2016 23:50:00 GMT+0000 (UTC),117
,Thu Jun 02 2016 02:30:00 GMT+0000 (UTC),304
,Sun Jun 05 2016 19:30:00 GMT+0000 (UTC),203
,Sun Jun 05 2016 22:30:00 GMT+0000 (UTC),147
,Mon Jun 06 2016 12:00:00 GMT+0000 (UTC),459
,Mon Jun 06 2016 13:55:00 GMT+0000 (UTC),145
,Mon Jun 06 2016 16:55:00 GMT+0000 (UTC),223
,Tue Jun 07 2016 10:10:00 GMT+0000 (UTC),131
,Tue Jun 07 2016 12:30:00 GMT+0000 (UTC),253
,Tue Jun 07 2016 14:00:00 GMT+0000 (UTC),361
,Wed Jun 08 2016 00:00:00 GMT+0000 (UTC),283
,Wed Jun 08 2016 10:00:00 GMT+0000 (UTC),227
,Thu Jun 09 2016 02:00:00 GMT+0000 (UTC),157
,Thu Jun 09 2016 08:30:00 GMT+0000 (UTC),175
,Thu Jun 09 2016 17:35:00 GMT+0000 (UTC),280
,Fri Jun 10 2016 04:00:00 GMT+0000 (UTC),293
,Fri Jun 10 2016 04:35:00 GMT+0000 (UTC),307
,Fri Jun 10 2016 06:35:00 GMT+0000 (UTC),287
,Fri Jun 10 2016 07:05:00 GMT+0000 (UTC),287
,Fri Jun 10 2016 21:35:00 GMT+0000 (UTC),167
,Sat Jun 11 2016 02:35:00 GMT+0000 (UTC),119
,Sat Jun 11 2016 05:55:00 GMT+0000 (UTC),103
,Sat Jun 11 2016 18:25:00 GMT+0000 (UTC),105
,Sun Jun 12 2016 06:30:00 GMT+0000 (UTC),250
,Sun Jun 12 2016 09:55:00 GMT+0000 (UTC),297
,Sun Jun 12 2016 14:05:00 GMT+0000 (UTC),243
,Sun Jun 12 2016 15:30:00 GMT+0000 (UTC),243
,Sun Jun 12 2016 21:05:00 GMT+0000 (UTC),314
,Sun Jun 12 2016 21:35:00 GMT+0000 (UTC),263
,Mon Jun 13 2016 12:30:00 GMT+0000 (UTC),520
,Mon Jun 13 2016 13:55:00 GMT+0000 (UTC),505
,Mon Jun 13 2016 16:30:00 GMT+0000 (UTC),79
,Mon Jun 13 2016 19:30:00 GMT+0000 (UTC),137
,Mon Jun 13 2016 21:30:00 GMT+0000 (UTC),60
,Tue Jun 14 2016 00:30:00 GMT+0000 (UTC),50
,Tue Jun 14 2016 14:35:00 GMT+0000 (UTC),278
,Tue Jun 14 2016 21:35:00 GMT+0000 (UTC),311
,Tue Jun 14 2016 22:05:00 GMT+0000 (UTC),311
,Tue Jun 14 2016 22:35:00 GMT+0000 (UTC),213
,Wed Jun 15 2016 00:00:00 GMT+0000 (UTC),193
,Wed Jun 15 2016 05:00:00 GMT+0000 (UTC),453
,Wed Jun 15 2016 17:25:00 GMT+0000 (UTC),253
,Thu Jun 16 2016 08:55:00 GMT+0000 (UTC),101
,Thu Jun 16 2016 10:20:00 GMT+0000 (UTC),86
,Thu Jun 16 2016 15:30:00 GMT+0000 (UTC),90
,Fri Jun 17 2016 14:30:00 GMT+0000 (UTC),130
,Fri Jun 17 2016 18:25:00 GMT+0000 (UTC),316
,Sat Jun 18 2016 11:30:00 GMT+0000 (UTC),175
,Sat Jun 18 2016 15:30:00 GMT+0000 (UTC),189
,Sun Jun 19 2016 03:00:00 GMT+0000 (UTC),126
,Sun Jun 19 2016 13:30:00 GMT+0000 (UTC),125
,Mon Jun 20 2016 13:00:00 GMT+0000 (UTC),114
,Mon Jun 20 2016 22:45:00 GMT+0000 (UTC),62
,Tue Jun 21 2016 11:00:00 GMT+0000 (UTC),101
,Fri Jun 24 2016 18:00:00 GMT+0000 (UTC),405
,Tue Jun 28 2016 12:00:00 GMT+0000 (UTC),153
,Tue Jun 28 2016 22:30:00 GMT+0000 (UTC),78
,Wed Jun 29 2016 16:00:00 GMT+0000 (UTC),93
,Thu Jun 30 2016 03:00:00 GMT+0000 (UTC),120
,Thu Jun 30 2016 07:55:00 GMT+0000 (UTC),43
,Thu Jun 30 2016 21:30:00 GMT+0000 (UTC),35
,Fri Jul 01 2016 02:00:00 GMT+0000 (UTC),119
,Fri Jul 01 2016 16:50:00 GMT+0000 (UTC),109
,Fri Jul 01 2016 23:55:00 GMT+0000 (UTC),30
,Sat Jul 02 2016 02:55:00 GMT+0000 (UTC),70
,Sat Jul 02 2016 17:25:00 GMT+0000 (UTC),119
,Sun Jul 03 2016 21:50:00 GMT+0000 (UTC),49
,Tue Jul 05 2016 17:00:00 GMT+0000 (UTC),201
,Tue Jul 05 2016 18:00:00 GMT+0000 (UTC),340
,Tue Jul 05 2016 20:00:00 GMT+0000 (UTC),257
,Thu Jul 07 2016 13:20:00 GMT+0000 (UTC),100
,Thu Jul 07 2016 14:00:00 GMT+0000 (UTC),114
,Thu Jul 07 2016 15:30:00 GMT+0000 (UTC),119
,Thu Jul 07 2016 21:20:00 GMT+0000 (UTC),147
,Fri Jul 08 2016 13:00:00 GMT+0000 (UTC),112
,Fri Jul 08 2016 15:00:00 GMT+0000 (UTC),115
,Fri Jul 08 2016 17:30:00 GMT+0000 (UTC),144
,Sun Jul 10 2016 03:00:00 GMT+0000 (UTC),84
,Sun Jul 10 2016 05:55:00 GMT+0000 (UTC),72
,Sun Jul 10 2016 18:05:00 GMT+0000 (UTC),147
,Sun Jul 10 2016 21:25:00 GMT+0000 (UTC),81
,Mon Jul 11 2016 04:30:00 GMT+0000 (UTC),133
,Mon Jul 11 2016 13:00:00 GMT+0000 (UTC),137
,Mon Jul 11 2016 15:30:00 GMT+0000 (UTC),85
,Tue Jul 12 2016 02:00:00 GMT+0000 (UTC),101
,Tue Jul 26 2016 09:55:00 GMT+0000 (UTC),124
,Thu Jul 28 2016 10:30:00 GMT+0000 (UTC),95
,Thu Jul 28 2016 17:00:00 GMT+0000 (UTC),105
,Fri Jul 29 2016 07:20:00 GMT+0000 (UTC),120
,Fri Jul 29 2016 22:50:00 GMT+0000 (UTC),48
,Sat Jul 30 2016 04:30:00 GMT+0000 (UTC),68
,Sat Jul 30 2016 06:00:00 GMT+0000 (UTC),70
,Sat Jul 30 2016 12:30:00 GMT+0000 (UTC),106
,Tue Aug 02 2016 19:30:00 GMT+0000 (UTC),62
,Wed Aug 03 2016 20:30:00 GMT+0000 (UTC),138
,Fri Aug 05 2016 07:10:00 GMT+0000 (UTC),75
,Fri Aug 05 2016 13:00:00 GMT+0000 (UTC),89
,Sun Aug 07 2016 06:10:00 GMT+0000 (UTC),62
,Sun Aug 07 2016 11:10:00 GMT+0000 (UTC),62
,Mon Aug 08 2016 22:40:00 GMT+0000 (UTC),80
,Tue Aug 09 2016 00:00:00 GMT+0000 (UTC),80
,Tue Aug 09 2016 03:10:00 GMT+0000 (UTC),80
,Tue Aug 09 2016 13:00:00 GMT+0000 (UTC),100
,Tue Aug 09 2016 15:40:00 GMT+0000 (UTC),90
,Tue Aug 09 2016 21:15:00 GMT+0000 (UTC),92
,Wed Aug 10 2016 10:45:00 GMT+0000 (UTC),116
,Wed Aug 10 2016 12:45:00 GMT+0000 (UTC),80
,Wed Aug 10 2016 19:15:00 GMT+0000 (UTC),107
,Thu Aug 11 2016 19:45:00 GMT+0000 (UTC),86
,Fri Aug 12 2016 19:05:00 GMT+0000 (UTC),43
,Sat Aug 13 2016 17:15:00 GMT+0000 (UTC),125
,Sat Aug 13 2016 22:15:00 GMT+0000 (UTC),72
,Sun Aug 14 2016 06:15:00 GMT+0000 (UTC),50
,Sun Aug 14 2016 18:15:00 GMT+0000 (UTC),180
,Mon Aug 15 2016 18:45:00 GMT+0000 (UTC),119
,Tue Aug 16 2016 18:30:00 GMT+0000 (UTC),193
,Wed Aug 17 2016 11:30:00 GMT+0000 (UTC),213
,Wed Aug 17 2016 12:00:00 GMT+0000 (UTC),213
,Thu Aug 18 2016 09:00:00 GMT+0000 (UTC),70
,Thu Aug 18 2016 17:00:00 GMT+0000 (UTC),123
,Fri Aug 19 2016 10:00:00 GMT+0000 (UTC),302
,Fri Aug 19 2016 12:30:00 GMT+0000 (UTC),140
,Sat Aug 20 2016 08:05:00 GMT+0000 (UTC),95
,Sun Aug 21 2016 19:35:00 GMT+0000 (UTC),43
,Mon Aug 22 2016 04:35:00 GMT+0000 (UTC),109
,Mon Aug 22 2016 05:35:00 GMT+0000 (UTC),75
,Mon Aug 22 2016 16:35:00 GMT+0000 (UTC),88
,Tue Aug 23 2016 16:00:00 GMT+0000 (UTC),89
,Tue Aug 23 2016 17:30:00 GMT+0000 (UTC),123
,Mon Aug 29 2016 06:30:00 GMT+0000 (UTC),89
,Mon Aug 29 2016 09:00:00 GMT+0000 (UTC),108
,Tue Aug 30 2016 09:30:00 GMT+0000 (UTC),83
,Tue Aug 30 2016 18:35:00 GMT+0000 (UTC),51
,Wed Aug 31 2016 00:05:00 GMT+0000 (UTC),98
,Wed Aug 31 2016 09:30:00 GMT+0000 (UTC),77
,Thu Sep 01 2016 05:35:00 GMT+0000 (UTC),55
,Thu Sep 01 2016 13:30:00 GMT+0000 (UTC),107
,Thu Sep 01 2016 15:05:00 GMT+0000 (UTC),91
,Fri Sep 02 2016 05:05:00 GMT+0000 (UTC),177
,Fri Sep 02 2016 16:35:00 GMT+0000 (UTC),169
,Sat Sep 03 2016 09:05:00 GMT+0000 (UTC),111
,Sat Sep 03 2016 14:05:00 GMT+0000 (UTC),113
,Sun Sep 04 2016 02:00:00 GMT+0000 (UTC),115
,Sun Sep 04 2016 04:05:00 GMT+0000 (UTC),91
,Sun Sep 04 2016 06:05:00 GMT+0000 (UTC),167
,Mon Sep 05 2016 07:05:00 GMT+0000 (UTC),112
,Mon Sep 05 2016 08:30:00 GMT+0000 (UTC),117
,Tue Sep 06 2016 01:35:00 GMT+0000 (UTC),102
,Tue Sep 06 2016 03:35:00 GMT+0000 (UTC),143
,Tue Sep 06 2016 05:35:00 GMT+0000 (UTC),247
,Tue Sep 06 2016 13:05:00 GMT+0000 (UTC),126
,Tue Sep 06 2016 13:35:00 GMT+0000 (UTC),114
,Wed Sep 07 2016 06:35:00 GMT+0000 (UTC),157
,Wed Sep 07 2016 08:05:00 GMT+0000 (UTC),141
,Wed Sep 07 2016 10:05:00 GMT+0000 (UTC),150
,Wed Sep 07 2016 21:05:00 GMT+0000 (UTC),170
,Thu Sep 08 2016 00:35:00 GMT+0000 (UTC),58
,Thu Sep 08 2016 03:05:00 GMT+0000 (UTC),139
,Thu Sep 08 2016 06:05:00 GMT+0000 (UTC),270
,Thu Sep 08 2016 09:05:00 GMT+0000 (UTC),197
,Fri Sep 09 2016 23:05:00 GMT+0000 (UTC),74
,Sat Sep 10 2016 16:05:00 GMT+0000 (UTC),172
,Sun Sep 11 2016 01:05:00 GMT+0000 (UTC),63
,Sun Sep 11 2016 03:05:00 GMT+0000 (UTC),109
,Sun Sep 11 2016 06:05:00 GMT+0000 (UTC),137
,Sun Sep 11 2016 12:05:00 GMT+0000 (UTC),117
,Sun Sep 11 2016 14:35:00 GMT+0000 (UTC),115
,Sun Sep 11 2016 22:35:00 GMT+0000 (UTC),63
,Mon Sep 12 2016 06:05:00 GMT+0000 (UTC),233
,Mon Sep 12 2016 14:35:00 GMT+0000 (UTC),115
,Mon Sep 12 2016 15:35:00 GMT+0000 (UTC),122
,Mon Sep 12 2016 18:05:00 GMT+0000 (UTC),159
,Tue Sep 13 2016 00:35:00 GMT+0000 (UTC),101
,Tue Sep 13 2016 19:00:00 GMT+0000 (UTC),101
,Wed Sep 14 2016 03:05:00 GMT+0000 (UTC),79
,Wed Sep 14 2016 04:00:00 GMT+0000 (UTC),53
,Wed Sep 14 2016 14:00:00 GMT+0000 (UTC),127
,Wed Sep 14 2016 20:00:00 GMT+0000 (UTC),150
,Wed Sep 14 2016 22:30:00 GMT+0000 (UTC),133
,Thu Sep 15 2016 03:00:00 GMT+0000 (UTC),351
,Thu Sep 15 2016 21:00:00 GMT+0000 (UTC),416
,Fri Sep 16 2016 15:55:00 GMT+0000 (UTC),129
,Fri Sep 16 2016 19:25:00 GMT+0000 (UTC),213
,Fri Sep 16 2016 21:00:00 GMT+0000 (UTC),277
,Sat Sep 17 2016 01:00:00 GMT+0000 (UTC),112
,Sat Sep 17 2016 03:00:00 GMT+0000 (UTC),308
,Sun Sep 18 2016 00:00:00 GMT+0000 (UTC),117
,Sun Sep 18 2016 01:00:00 GMT+0000 (UTC),115
,Sun Sep 18 2016 02:05:00 GMT+0000 (UTC),280
,Sun Sep 18 2016 05:30:00 GMT+0000 (UTC),103
,Sun Sep 18 2016 09:30:00 GMT+0000 (UTC),147
,Sun Sep 18 2016 17:00:00 GMT+0000 (UTC),305
,Sun Oct 30 2016 19:00:00 GMT+0000 (UTC),399
,Tue Oct 04 2016 04:30:00 GMT+0000 (UTC),325
,Sun Oct 30 2016 20:00:00 GMT+0000 (UTC),460
,Fri Oct 28 2016 21:10:00 GMT+0000 (UTC),411
,Fri Nov 04 2016 10:30:00 GMT+0000 (UTC),500
,Tue Nov 01 2016 00:30:00 GMT+0000 (UTC),500
,Mon Jan 04 2016 15:10:00 GMT+0000 (UTC),1004
,Tue Jan 05 2016 00:20:00 GMT+0000 (UTC),479
,Tue Jan 05 2016 01:20:00 GMT+0000 (UTC),466
,Tue Jan 05 2016 01:25:00 GMT+0000 (UTC),498
,Tue Jan 05 2016 07:25:00 GMT+0000 (UTC),305
,Tue Jan 05 2016 07:40:00 GMT+0000 (UTC),305
,Tue Jan 05 2016 09:20:00 GMT+0000 (UTC),302
,Tue Jan 05 2016 11:25:00 GMT+0000 (UTC),358
,Tue Jan 05 2016 12:00:00 GMT+0000 (UTC),358
,Tue Jan 05 2016 12:05:00 GMT+0000 (UTC),358
,Tue Jan 05 2016 21:40:00 GMT+0000 (UTC),596
,Tue Jan 05 2016 22:20:00 GMT+0000 (UTC),596
,Tue Jan 05 2016 22:25:00 GMT+0000 (UTC),550
,Wed Jan 06 2016 02:20:00 GMT+0000 (UTC),916
,Wed Jan 06 2016 06:45:00 GMT+0000 (UTC),358
,Wed Jan 06 2016 07:25:00 GMT+0000 (UTC),370
,Wed Jan 06 2016 08:20:00 GMT+0000 (UTC),370
,Wed Jan 06 2016 09:40:00 GMT+0000 (UTC),322
,Wed Jan 06 2016 16:05:00 GMT+0000 (UTC),819
,Tue Jan 12 2016 20:00:00 GMT+0000 (UTC),388
,Tue Jan 12 2016 21:40:00 GMT+0000 (UTC),374
,Tue Jan 12 2016 22:20:00 GMT+0000 (UTC),374
,Tue Jan 12 2016 22:40:00 GMT+0000 (UTC),363
,Wed Jan 13 2016 03:40:00 GMT+0000 (UTC),382
,Wed Jan 13 2016 16:20:00 GMT+0000 (UTC),673
,Wed Jan 13 2016 16:50:00 GMT+0000 (UTC),626
,Thu Jan 14 2016 05:25:00 GMT+0000 (UTC),375
,Thu Jan 14 2016 06:55:00 GMT+0000 (UTC),358
,Thu Jan 14 2016 07:30:00 GMT+0000 (UTC),363
,Thu Jan 14 2016 08:10:00 GMT+0000 (UTC),363
,Thu Jan 14 2016 08:50:00 GMT+0000 (UTC),358
,Thu Jan 14 2016 12:10:00 GMT+0000 (UTC),372
,Thu Jan 14 2016 12:30:00 GMT+0000 (UTC),366
,Thu Jan 14 2016 12:50:00 GMT+0000 (UTC),366
,Thu Jan 14 2016 13:40:00 GMT+0000 (UTC),373
,Thu Jan 14 2016 16:40:00 GMT+0000 (UTC),401
,Thu Jan 14 2016 21:55:00 GMT+0000 (UTC),303
,Sat Jan 16 2016 14:50:00 GMT+0000 (UTC),345
,Sat Jan 16 2016 16:55:00 GMT+0000 (UTC),368
,Sat Jan 16 2016 18:05:00 GMT+0000 (UTC),375
,Sat Jan 16 2016 19:50:00 GMT+0000 (UTC),324
,Sat Feb 06 2016 21:55:00 GMT+0000 (UTC),356
,Sat Feb 06 2016 23:30:00 GMT+0000 (UTC),345
,Sun Feb 07 2016 00:55:00 GMT+0000 (UTC),355
,Sun Feb 07 2016 02:55:00 GMT+0000 (UTC),358
,Sun Feb 07 2016 03:55:00 GMT+0000 (UTC),365
,Sun Feb 07 2016 10:00:00 GMT+0000 (UTC),322
,Sun Feb 07 2016 10:20:00 GMT+0000 (UTC),322
,Sun Feb 07 2016 19:55:00 GMT+0000 (UTC),311
,Mon Feb 08 2016 05:20:00 GMT+0000 (UTC),362
,Mon Feb 08 2016 09:00:00 GMT+0000 (UTC),163
,Mon Feb 08 2016 14:20:00 GMT+0000 (UTC),170
,Mon Feb 08 2016 14:40:00 GMT+0000 (UTC),240
,Mon Feb 08 2016 17:40:00 GMT+0000 (UTC),359
,Mon Feb 08 2016 19:20:00 GMT+0000 (UTC),399
,Tue Feb 09 2016 08:00:00 GMT+0000 (UTC),277
,Tue Feb 09 2016 09:00:00 GMT+0000 (UTC),267
,Tue Feb 09 2016 10:25:00 GMT+0000 (UTC),277
,Tue Feb 09 2016 13:20:00 GMT+0000 (UTC),247
,Tue Feb 09 2016 16:00:00 GMT+0000 (UTC),389
,Tue Feb 09 2016 17:40:00 GMT+0000 (UTC),392
,Tue Feb 09 2016 20:40:00 GMT+0000 (UTC),395
,Tue Feb 09 2016 21:20:00 GMT+0000 (UTC),395
,Wed Feb 10 2016 08:10:00 GMT+0000 (UTC),318
,Wed Feb 10 2016 12:20:00 GMT+0000 (UTC),297
,Wed Feb 10 2016 17:20:00 GMT+0000 (UTC),493
,Wed Feb 10 2016 17:40:00 GMT+0000 (UTC),526
,Thu Feb 11 2016 20:20:00 GMT+0000 (UTC),318
,Thu Feb 11 2016 21:20:00 GMT+0000 (UTC),308
,Fri Feb 12 2016 05:40:00 GMT+0000 (UTC),438
,Fri Feb 12 2016 09:00:00 GMT+0000 (UTC),295
,Fri Feb 12 2016 09:40:00 GMT+0000 (UTC),270
,Fri Feb 12 2016 22:40:00 GMT+0000 (UTC),283
